Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,datetime
01/01/2025,14:25:00,,0.0,315,16.6,27.5,1007.2,81,2025-01-01 14:25:00
01/01/2025,14:30:00,,0.0,329,27.5,27.7,1006.2,81,2025-01-01 14:30:00
01/01/2025,14:35:00,,0.0,326,21.2,27.7,1006.6,81,2025-01-01 14:35:00
01/01/2025,14:40:00,,0.0,328,15.5,27.5,1005.6,81,2025-01-01 14:40:00
01/01/2025,14:45:00,,0.0,321,20.1,27.7,1006.2,81,2025-01-01 14:45:00
01/01/2025,14:50:00,,0.0,281,5.3,27.8,1006.2,81,2025-01-01 14:50:00
01/01/2025,14:55:00,,0.0,150,4.9,28.3,1006.7,80,2025-01-01 14:55:00
01/01/2025,15:00:00,,0.0,-,0.0,28.4,1007.0,79,2025-01-01 15:00:00
01/01/2025,15:05:00,,0.0,256,14.8,28.7,1007.3,79,2025-01-01 15:05:00
01/01/2025,15:10:00,,0.0,314,12.3,28.9,1007.6,79,2025-01-01 15:10:00
01/01/2025,15:15:00,,0.0,320,23.6,27.6,1007.5,81,2025-01-01 15:15:00
01/01/2025,15:20:00,,0.0,342,19.4,27.2,1007.5,84,2025-01-01 15:20:00
01/01/2025,15:25:00,,0.0,334,9.9,27.1,1007.2,85,2025-01-01 15:25:00
01/01/2025,15:30:00,,0.0,324,12.0,27.7,1007.3,84,2025-01-01 15:30:00
01/01/2025,15:35:00,,0.0,287,7.4,28.4,1007.3,84,2025-01-01 15:35:00
01/01/2025,15:40:00,,0.0,279,16.2,28.2,1007.5,83,2025-01-01 15:40:00
01/01/2025,15:45:00,,0.0,-,0.0,27.7,1007.2,84,2025-01-01 15:45:00
01/01/2025,15:50:00,,0.0,282,3.2,28.0,1007.2,84,2025-01-01 15:50:00
01/01/2025,15:55:00,,0.0,212,8.8,27.9,1007.0,84,2025-01-01 15:55:00
01/01/2025,16:00:00,,0.0,-,0.0,28.6,1007.3,83,2025-01-01 16:00:00
01/01/2025,16:05:00,,0.0,337,7.4,28.6,1007.2,82,2025-01-01 16:05:00
01/01/2025,16:10:00,,0.0,-,0.0,28.1,1007.5,83,2025-01-01 16:10:00
01/01/2025,16:15:00,,0.0,319,7.1,27.6,1007.3,83,2025-01-01 16:15:00
01/01/2025,16:20:00,,0.0,359,6.4,27.2,1007.3,85,2025-01-01 16:20:00
01/01/2025,16:25:00,,0.0,-,0.0,27.6,1007.3,85,2025-01-01 16:25:00
01/01/2025,16:30:00,,0.0,185,18.3,26.9,1007.5,84,2025-01-01 16:30:00
01/01/2025,16:35:00,,0.0,185,9.2,26.4,1007.3,85,2025-01-01 16:35:00
01/01/2025,16:40:00,,0.0,204,16.6,26.2,1007.3,86,2025-01-01 16:40:00
01/01/2025,16:45:00,,0.0,214,13.1,26.1,1007.1,86,2025-01-01 16:45:00
01/01/2025,16:50:00,,0.0,213,8.5,25.8,1007.1,87,2025-01-01 16:50:00
01/01/2025,16:55:00,,0.0,-,0.0,26.5,1007.1,87,2025-01-01 16:55:00
01/01/2025,17:00:00,,0.0,176,12.3,26.4,1007.3,84,2025-01-01 17:00:00
01/01/2025,17:05:00,,0.0,215,7.4,26.8,1007.3,84,2025-01-01 17:05:00
01/01/2025,17:10:00,,0.0,233,8.8,26.4,1007.3,84,2025-01-01 17:10:00
01/01/2025,17:15:00,,0.0,-,0.0,26.0,1007.3,85,2025-01-01 17:15:00
01/01/2025,17:20:00,,0.0,-,0.0,26.0,1007.3,85,2025-01-01 17:20:00
01/01/2025,17:25:00,,0.0,192,8.5,25.9,1007.1,85,2025-01-01 17:25:00
01/01/2025,17:30:00,,0.0,210,8.5,25.9,1007.3,85,2025-01-01 17:30:00
01/01/2025,17:35:00,,0.0,195,7.4,26.2,1007.3,85,2025-01-01 17:35:00
01/01/2025,17:40:00,,0.0,207,8.8,25.8,1007.3,84,2025-01-01 17:40:00
01/01/2025,17:45:00,,0.0,214,9.5,25.5,1007.1,86,2025-01-01 17:45:00
01/01/2025,17:50:00,,0.0,237,11.6,25.4,1007.1,87,2025-01-01 17:50:00
01/01/2025,17:55:00,,0.0,209,11.3,25.3,1007.0,86,2025-01-01 17:55:00
01/01/2025,18:00:00,,0.0,184,11.3,25.4,1007.0,86,2025-01-01 18:00:00
01/01/2025,18:05:00,,0.0,198,11.6,25.5,1007.0,86,2025-01-01 18:05:00
01/01/2025,18:10:00,,0.0,177,18.0,25.4,1007.0,85,2025-01-01 18:10:00
