id_operadora,id_validador,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
810003985,B35T020D00204471,2026-04-26,ABERTO,2026-04-26 00:00:14.922649,2026-04-26 00:04:14.767114,5,5,5,5,1.0,1.0
463192140,B35T020D00202820,2026-04-26,ABERTO,2026-04-26 00:00:11.85435,2026-04-26 00:04:11.885102,5,5,5,5,1.0,1.0
810006513,B35T020D00203604,2026-04-26,ABERTO,2026-04-26 00:00:43.955241,2026-04-26 00:04:44.111345,5,5,5,5,1.0,1.0
810009460,B35T020D00205227,2026-04-26,ABERTO,2026-04-26 00:00:16.108795,2026-04-26 00:04:15.926135,5,5,5,5,1.0,1.0
810007808,B35T020D00206088,2026-04-26,ABERTO,2026-04-26 00:00:33.363089,2026-04-26 00:04:33.065538,5,5,5,5,1.0,1.0
810020128,B35T020D00206065,2026-04-26,ABERTO,2026-04-26 00:00:09.743993,2026-04-26 00:04:08.706125,5,5,5,5,1.0,1.0
810008397,B35T020D00203613,2026-04-26,ABERTO,2026-04-26 00:00:35.075989,2026-04-26 00:04:34.711594,5,5,5,0,0.0,1.0
810005404,B35T020D00205763,2026-04-26,ABERTO,2026-04-26 00:00:45.213192,2026-04-26 00:04:45.25561,5,5,5,0,0.0,1.0
810020854,B35T020D00207282,2026-04-26,ABERTO,2026-04-26 00:00:12.426932,2026-04-26 00:04:12.388081,5,5,5,5,1.0,1.0
810016125,B35T020D00202965,2026-04-26,ABERTO,2026-04-26 00:00:41.035494,2026-04-26 00:04:40.774437,5,5,5,5,1.0,1.0
463275289,B35T020D00203810,2026-04-26,ABERTO,2026-04-26 00:00:48.800054,2026-04-26 00:04:48.855068,5,5,5,5,1.0,1.0
810003505,B35T020D00201682,2026-04-26,ABERTO,2026-04-26 00:00:58.347004,2026-04-26 00:04:58.621566,5,5,5,5,1.0,1.0
810008926,B35T020D00202013,2026-04-26,ABERTO,2026-04-26 00:00:26.578911,2026-04-26 00:04:26.4251,5,5,5,5,1.0,1.0
810013463,B35T020D00201822,2026-04-26,ABERTO,2026-04-26 00:00:40.339565,2026-04-26 00:04:40.169885,5,5,5,5,1.0,1.0
810016374,B35T020D00204901,2026-04-26,ABERTO,2026-04-26 00:00:56.811605,2026-04-26 00:04:57.029778,5,5,5,5,1.0,1.0
810014837,B35T020D00205910,2026-04-26,ABERTO,2026-04-26 00:00:41.12445,2026-04-26 00:04:40.769497,5,5,5,5,1.0,1.0
810012479,B35T020D00202956,2026-04-26,ABERTO,2026-04-26 00:00:04.111581,2026-04-26 00:04:03.92935,5,5,5,5,1.0,1.0
810010048,B35T020D00205942,2026-04-26,ABERTO,2026-04-26 00:00:39.880635,2026-04-26 00:04:39.246833,5,5,5,5,1.0,1.0
810009293,B35T020D00208168,2026-04-26,ABERTO,2026-04-26 00:00:36.018308,2026-04-26 00:04:35.815942,5,5,5,5,1.0,1.0
463195422,B35T020D00206557,2026-04-26,ABERTO,2026-04-26 00:00:05.5149,2026-04-26 00:04:05.399977,5,5,5,0,0.0,1.0
810010419,B35T020D00204266,2026-04-26,ABERTO,2026-04-26 00:00:42.161433,2026-04-26 00:04:42.014799,5,5,5,5,1.0,1.0
810005334,B35T020D00202783,2026-04-26,ABERTO,2026-04-26 00:00:53.302322,2026-04-26 00:04:53.447296,5,5,5,5,1.0,1.0
810013685,B35T020D00206049,2026-04-26,ABERTO,2026-04-26 00:00:15.194812,2026-04-26 00:04:15.020074,5,5,5,5,1.0,1.0
810004261,B35T020D00206292,2026-04-26,ABERTO,2026-04-26 00:00:21.57622,2026-04-26 00:04:21.504897,5,5,5,5,1.0,1.0
810001615,B35T020D00205698,2026-04-26,ABERTO,2026-04-26 00:00:34.112031,2026-04-26 00:04:34.046659,5,5,5,5,1.0,1.0
810013968,B35T020D00206010,2026-04-26,ABERTO,2026-04-26 00:00:00.252585,2026-04-26 00:03:59.854216,4,3,5,5,1.0,0.75
810015441,B35T020D00204158,2026-04-26,ABERTO,2026-04-26 00:00:08.78539,2026-04-26 00:04:08.415509,5,5,5,0,0.0,1.0
810016019,B35T020D00204085,2026-04-26,ABERTO,2026-04-26 00:00:52.358625,2026-04-26 00:04:52.436684,5,5,5,5,1.0,1.0
810017243,B35T020D00203933,2026-04-26,ABERTO,2026-04-26 00:00:03.844052,2026-04-26 00:03:03.673616,4,4,4,4,1.0,1.0
810019568,B35T020D00205685,2026-04-26,ABERTO,2026-04-26 00:00:31.892888,2026-04-26 00:04:31.926763,5,5,5,5,1.0,1.0
810014697,B35T020D00205403,2026-04-26,ABERTO,2026-04-26 00:00:24.411599,2026-04-26 00:04:24.354323,5,5,5,5,1.0,1.0
760046502,B35T020D00205777,2026-04-26,ABERTO,2026-04-26 00:00:17.939188,2026-04-26 00:04:17.937275,5,5,5,5,1.0,1.0
810009345,B35T020D00203858,2026-04-26,ABERTO,2026-04-26 00:00:17.770574,2026-04-26 00:04:17.581496,5,5,5,5,1.0,1.0
810003958,B35T020D00207525,2026-04-26,ABERTO,2026-04-26 00:00:57.059654,2026-04-26 00:04:57.443708,5,5,5,5,1.0,1.0
2575,B35T020D00206171,2026-04-26,ABERTO,2026-04-26 00:00:36.496369,2026-04-26 00:04:36.484403,5,5,5,5,1.0,1.0
760063240,B5AT020D00600084,2026-04-26,ABERTO,2026-04-26 00:00:59.097566,2026-04-26 00:04:59.012843,5,5,5,5,1.0,1.0
810003675,B35T020D00210134,2026-04-26,ABERTO,2026-04-26 00:00:54.815077,2026-04-26 00:04:55.004982,5,5,5,5,1.0,1.0
810018556,B35T020D00208695,2026-04-26,ABERTO,2026-04-26 00:00:33.509774,2026-04-26 00:04:33.578949,5,5,5,5,1.0,1.0
810017942,B35T020D00202934,2026-04-26,ABERTO,2026-04-26 00:00:22.159187,2026-04-26 00:04:22.189694,5,5,5,5,1.0,1.0
810003596,B35T020D00201157,2026-04-26,ABERTO,2026-04-26 00:00:08.240167,2026-04-26 00:04:08.018547,5,5,5,5,1.0,1.0
810003152,B35T020D00207331,2026-04-26,ABERTO,2026-04-26 00:00:16.268712,2026-04-26 00:04:16.27157,5,5,5,5,1.0,1.0
760071722,B35T020D00206051,2026-04-26,ABERTO,2026-04-26 00:00:45.645739,2026-04-26 00:04:45.736865,5,5,5,5,1.0,1.0
810018112,B35T020D00208295,2026-04-26,ABERTO,2026-04-26 00:00:01.006625,2026-04-26 00:04:00.840491,5,5,5,5,1.0,1.0
463052457,B35T020D00207492,2026-04-26,ABERTO,2026-04-26 00:00:44.849186,2026-04-26 00:04:45.12047,5,5,5,5,1.0,1.0
810006203,B35T020D00206674,2026-04-26,ABERTO,2026-04-26 00:00:08.027445,2026-04-26 00:04:07.706883,5,5,5,5,1.0,1.0
810018839,B5AT020D00600035,2026-04-26,ABERTO,2026-04-26 00:00:11.104469,2026-04-26 00:04:10.957388,5,5,5,5,1.0,1.0
2431,B35T020D00209861,2026-04-26,ABERTO,2026-04-26 00:00:29.42524,2026-04-26 00:04:29.621227,5,5,5,5,1.0,1.0
810005103,B35T020D00203011,2026-04-26,ABERTO,2026-04-26 00:00:24.631528,2026-04-26 00:04:24.24823,5,5,5,5,1.0,1.0
810014882,B35T020D00207657,2026-04-26,ABERTO,2026-04-26 00:00:18.161198,2026-04-26 00:04:17.734674,5,5,5,5,1.0,1.0
810004191,B5AT020D00600082,2026-04-26,ABERTO,2026-04-26 00:00:00.715017,2026-04-26 00:04:00.698403,5,5,5,5,1.0,1.0
463386705,B35T020D00209400,2026-04-26,ABERTO,2026-04-26 00:00:02.033784,2026-04-26 00:04:01.881322,5,5,5,5,1.0,1.0
810005112,B35T020D00201482,2026-04-26,ABERTO,2026-04-26 00:00:35.028055,2026-04-26 00:04:34.633464,5,5,5,5,1.0,1.0
760072318,B35T020D00206063,2026-04-26,ABERTO,2026-04-26 00:00:30.749287,2026-04-26 00:04:30.454408,5,5,5,5,1.0,1.0
760050596,B5AT020D00600126,2026-04-26,ABERTO,2026-04-26 00:00:47.906543,2026-04-26 00:04:48.070827,5,5,5,5,1.0,1.0
810002256,B35T020D00206751,2026-04-26,ABERTO,2026-04-26 00:00:41.711395,2026-04-26 00:04:41.916065,5,5,5,5,1.0,1.0
810013676,B5AT020D00600247,2026-04-26,ABERTO,2026-04-26 00:00:59.365256,2026-04-26 00:04:59.91837,5,5,5,5,1.0,1.0
810008917,B5AT020D00600605,2026-04-26,ABERTO,2026-04-26 00:00:19.770288,2026-04-26 00:04:19.655307,5,5,5,5,1.0,1.0
810002441,B35T020D00205450,2026-04-26,ABERTO,2026-04-26 00:00:00.197628,2026-04-26 00:03:00.849869,4,4,4,4,1.0,1.0
810001174,B35T020D00206694,2026-04-26,ABERTO,2026-04-26 00:00:19.323771,2026-04-26 00:04:19.291486,5,5,5,5,1.0,1.0
810002140,B35T020D00206814,2026-04-26,ABERTO,2026-04-26 00:00:38.425595,2026-04-26 00:04:38.446132,5,5,5,5,1.0,1.0
810014439,B35T020D00210143,2026-04-26,ABERTO,2026-04-26 00:00:50.290555,2026-04-26 00:04:50.237904,5,5,5,5,1.0,1.0
810006939,B35T020D00208675,2026-04-26,ABERTO,2026-04-26 00:00:51.603685,2026-04-26 00:04:51.683573,5,5,5,5,1.0,1.0
463041912,B5AT020D00600083,2026-04-26,ABERTO,2026-04-26 00:00:41.575523,2026-04-26 00:04:41.091909,5,5,5,5,1.0,1.0
810002353,B35T020D00201052,2026-04-26,ABERTO,2026-04-26 00:00:11.990213,2026-04-26 00:04:11.983149,5,5,5,5,1.0,1.0
810000977,B35T020D00204856,2026-04-26,ABERTO,2026-04-26 00:00:35.271809,2026-04-26 00:04:34.901037,5,5,5,5,1.0,1.0
463156342,B35T020D00208194,2026-04-26,ABERTO,2026-04-26 00:00:05.258718,2026-04-26 00:04:04.883124,5,5,5,5,1.0,1.0
810012585,B35T020D00210367,2026-04-26,ABERTO,2026-04-26 00:00:05.647915,2026-04-26 00:04:05.415992,5,5,5,5,1.0,1.0
810005556,B35T020D00206340,2026-04-26,ABERTO,2026-04-26 00:00:10.582538,2026-04-26 00:04:10.028811,5,5,5,5,1.0,1.0
810001369,B35T020D00205971,2026-04-26,ABERTO,2026-04-26 00:00:42.639493,2026-04-26 00:04:42.631658,5,5,5,5,1.0,1.0
810013816,B35T020D00203153,2026-04-26,ABERTO,2026-04-26 00:00:36.258439,2026-04-26 00:04:36.11442,5,5,5,5,1.0,1.0
760036972,B5AT020D00600938,2026-04-26,ABERTO,2026-04-26 00:00:21.824664,2026-04-26 00:04:21.476633,5,5,5,5,1.0,1.0
810004766,B35T020D00205182,2026-04-26,ABERTO,2026-04-26 00:00:21.105983,2026-04-26 00:04:20.909015,5,5,5,5,1.0,1.0
463051852,B35T020D00202029,2026-04-26,ABERTO,2026-04-26 00:00:05.695744,2026-04-26 00:04:05.527845,5,5,5,5,1.0,1.0
810003912,B35T020D00202504,2026-04-26,ABERTO,2026-04-26 00:00:44.575821,2026-04-26 00:04:44.72722,5,5,5,5,1.0,1.0
810011643,B35T020D00201282,2026-04-26,ABERTO,2026-04-26 00:00:54.930284,2026-04-26 00:04:55.011028,5,5,5,5,1.0,1.0
810003602,B35T020D00204168,2026-04-26,ABERTO,2026-04-26 00:00:42.246853,2026-04-26 00:04:41.948113,5,5,5,5,1.0,1.0
810012345,B35T020D00204500,2026-04-26,ABERTO,2026-04-26 00:00:00.458884,2026-04-26 00:04:00.211886,5,5,5,5,1.0,1.0
810000852,B35T020D00210548,2026-04-26,ABERTO,2026-04-26 00:00:45.490061,2026-04-26 00:04:45.516547,5,5,5,5,1.0,1.0
810011494,B35T020D00208821,2026-04-26,ABERTO,2026-04-26 00:00:19.232775,2026-04-26 00:04:18.860498,5,5,5,5,1.0,1.0
810002876,B35T020D00202375,2026-04-26,ABERTO,2026-04-26 00:00:25.093734,2026-04-26 00:04:25.091365,5,5,5,5,1.0,1.0
810020924,B35T020D00203693,2026-04-26,ABERTO,2026-04-26 00:00:59.090812,2026-04-26 00:04:59.098988,5,5,5,5,1.0,1.0
810020632,B35T020D00202732,2026-04-26,ABERTO,2026-04-26 00:00:21.576913,2026-04-26 00:04:21.90825,5,5,5,5,1.0,1.0
760070747,B35T020D00206263,2026-04-26,ABERTO,2026-04-26 00:00:22.766707,2026-04-26 00:04:22.617562,5,5,5,5,1.0,1.0
810016161,B5AT020D00600121,2026-04-26,ABERTO,2026-04-26 00:00:51.54929,2026-04-26 00:04:51.674095,5,5,5,5,1.0,1.0
810010206,B35T020D00206347,2026-04-26,ABERTO,2026-04-26 00:00:43.968454,2026-04-26 00:04:44.342294,5,5,5,5,1.0,1.0
810010756,B35T020D00205860,2026-04-26,ABERTO,2026-04-26 00:00:28.050297,2026-04-26 00:04:27.889704,5,5,5,5,1.0,1.0
760054057,B35T020D00201754,2026-04-26,ABERTO,2026-04-26 00:00:28.129473,2026-04-26 00:04:28.066278,5,5,5,5,1.0,1.0
810013232,B35T020D00209454,2026-04-26,ABERTO,2026-04-26 00:00:01.61697,2026-04-26 00:04:01.255443,5,5,5,5,1.0,1.0
810004906,B35T020D00202129,2026-04-26,ABERTO,2026-04-26 00:00:19.29712,2026-04-26 00:04:22.533066,5,5,5,5,1.0,1.0
810000825,B35T020D00203992,2026-04-26,ABERTO,2026-04-26 00:00:41.593904,2026-04-26 00:04:41.502987,5,5,5,5,1.0,1.0
810006957,B35T020D00205699,2026-04-26,ABERTO,2026-04-26 00:00:38.916152,2026-04-26 00:04:38.982362,5,5,5,5,1.0,1.0
810016295,B35T020D00205353,2026-04-26,ABERTO,2026-04-26 00:00:57.891345,2026-04-26 00:04:58.099566,5,5,5,5,1.0,1.0
463275234,B35T020D00204419,2026-04-26,ABERTO,2026-04-26 00:00:31.046855,2026-04-26 00:04:30.648562,5,5,5,5,1.0,1.0
810015159,B35T020D00202786,2026-04-26,ABERTO,2026-04-26 00:00:44.009151,2026-04-26 00:04:43.902254,5,5,5,5,1.0,1.0
810011218,B35T020D00209881,2026-04-26,ABERTO,2026-04-26 00:00:54.613721,2026-04-26 00:04:54.965331,5,5,5,5,1.0,1.0
810018468,B35T020D00210045,2026-04-26,ABERTO,2026-04-26 00:00:33.616393,2026-04-26 00:04:33.739156,5,5,5,5,1.0,1.0
810013065,B35T020D00206023,2026-04-26,ABERTO,2026-04-26 00:00:06.891311,2026-04-26 00:04:07.026064,5,5,5,5,1.0,1.0
810007127,B35T020D00201250,2026-04-26,ABERTO,2026-04-26 00:00:00.245214,2026-04-26 00:04:59.985231,5,4,6,6,1.0,0.8
810017678,B5AT020D00600594,2026-04-26,ABERTO,2026-04-26 00:00:15.583969,2026-04-26 00:04:15.372211,5,5,5,5,1.0,1.0
810011306,B35T020D00201421,2026-04-26,ABERTO,2026-04-26 00:00:14.707915,2026-04-26 00:04:14.937812,5,5,5,5,1.0,1.0
810009992,B35T020D00207678,2026-04-26,ABERTO,2026-04-26 00:00:31.515531,2026-04-26 00:04:31.480508,5,5,5,5,1.0,1.0
810003338,B35T020D00206402,2026-04-26,ABERTO,2026-04-26 00:00:34.230097,2026-04-26 00:04:34.142241,5,5,5,5,1.0,1.0
810001572,B35T020D00207526,2026-04-26,ABERTO,2026-04-26 00:00:46.683182,2026-04-26 00:04:46.829381,5,5,5,5,1.0,1.0
810020100,B35T020D00205514,2026-04-26,ABERTO,2026-04-26 00:00:14.492049,2026-04-26 00:04:14.530912,5,5,5,5,1.0,1.0
463345188,B5AT020D00600887,2026-04-26,ABERTO,2026-04-26 00:00:50.777759,2026-04-26 00:04:50.734747,5,5,5,5,1.0,1.0
810001484,B35T020D00202895,2026-04-26,ABERTO,2026-04-26 00:00:04.781498,2026-04-26 00:04:04.620459,5,5,5,5,1.0,1.0
810017571,B35T020D00205352,2026-04-26,ABERTO,2026-04-26 00:00:20.653801,2026-04-26 00:04:20.612246,5,5,5,5,1.0,1.0
810001721,B35T020D00206642,2026-04-26,ABERTO,2026-04-26 00:00:20.161156,2026-04-26 00:04:20.136867,5,5,5,5,1.0,1.0
810002788,B35T020D00204753,2026-04-26,ABERTO,2026-04-26 00:00:54.500924,2026-04-26 00:04:54.737788,5,5,5,5,1.0,1.0
810016958,B35T020D00201460,2026-04-26,ABERTO,2026-04-26 00:00:26.728605,2026-04-26 00:04:26.695454,5,5,5,5,1.0,1.0
810011227,B35T020D00206178,2026-04-26,ABERTO,2026-04-26 00:00:20.97193,2026-04-26 00:04:20.771995,5,5,5,5,1.0,1.0
810002098,B35T020D00202368,2026-04-26,ABERTO,2026-04-26 00:00:37.454492,2026-04-26 00:04:37.313733,5,5,5,5,1.0,1.0
463030705,B35T020D00203177,2026-04-26,ABERTO,2026-04-26 00:00:05.962008,2026-04-26 00:04:05.676517,5,5,5,5,1.0,1.0
2636,B35T020D00210056,2026-04-26,ABERTO,2026-04-26 00:00:58.314799,2026-04-26 00:04:58.166318,5,5,5,5,1.0,1.0
760006544,B5AT020D00600115,2026-04-26,ABERTO,2026-04-26 00:00:42.906356,2026-04-26 00:04:42.987647,5,5,5,5,1.0,1.0
810013056,B35T020D00208256,2026-04-26,ABERTO,2026-04-26 00:00:30.639642,2026-04-26 00:04:30.598826,5,5,5,5,1.0,1.0
810003000,B35T020D00206832,2026-04-26,ABERTO,2026-04-26 00:00:44.871828,2026-04-26 00:04:44.891742,5,5,5,5,1.0,1.0
810019179,B35T020D00202437,2026-04-26,ABERTO,2026-04-26 00:00:53.580513,2026-04-26 00:04:53.954605,5,5,5,5,1.0,1.0
810013861,B35T020D00201982,2026-04-26,ABERTO,2026-04-26 00:00:44.043355,2026-04-26 00:04:44.14066,5,5,5,5,1.0,1.0
810015609,B35T020D00205671,2026-04-26,ABERTO,2026-04-26 00:00:35.548989,2026-04-26 00:04:35.67705,5,5,5,5,1.0,1.0
810001943,B35T020D00204055,2026-04-26,ABERTO,2026-04-26 00:00:53.331264,2026-04-26 00:04:53.71612,5,5,5,5,1.0,1.0
810002122,B35T020D00210667,2026-04-26,ABERTO,2026-04-26 00:00:56.283997,2026-04-26 00:04:56.524197,5,5,5,5,1.0,1.0
810000834,B35T020D00208898,2026-04-26,ABERTO,2026-04-26 00:00:30.632443,2026-04-26 00:04:30.383807,5,5,5,5,1.0,1.0
760000838,B5AT020D00600468,2026-04-26,ABERTO,2026-04-26 00:00:28.760192,2026-04-26 00:04:28.356324,5,5,5,5,1.0,1.0
810011290,B35T020D00207513,2026-04-26,ABERTO,2026-04-26 00:00:34.948247,2026-04-26 00:04:34.651009,5,5,5,5,1.0,1.0
810009415,B35T020D00201231,2026-04-26,ABERTO,2026-04-26 00:00:18.269282,2026-04-26 00:04:17.87227,5,5,5,5,1.0,1.0
810003019,B35T020D00209331,2026-04-26,ABERTO,2026-04-26 00:00:58.924169,2026-04-26 00:04:59.092987,5,5,5,5,1.0,1.0
810003116,B35T020D00204504,2026-04-26,ABERTO,2026-04-26 00:00:16.587598,2026-04-26 00:04:16.420151,5,5,5,5,1.0,1.0
810015627,B35T020D00205911,2026-04-26,ABERTO,2026-04-26 00:00:50.349486,2026-04-26 00:04:50.24564,5,5,5,5,1.0,1.0
810013630,B35T020D00205559,2026-04-26,ABERTO,2026-04-26 00:00:50.60841,2026-04-26 00:04:50.815718,5,5,5,5,1.0,1.0
810014004,B5AT020D00600009,2026-04-26,ABERTO,2026-04-26 00:00:08.102879,2026-04-26 00:04:08.087648,5,5,5,5,1.0,1.0
464056562,B35T020D00208195,2026-04-26,ABERTO,2026-04-26 00:00:25.990434,2026-04-26 00:04:26.041703,5,5,5,5,1.0,1.0
810016693,B35T020D00210090,2026-04-26,ABERTO,2026-04-26 00:00:50.764823,2026-04-26 00:04:50.91074,5,5,5,5,1.0,1.0
810003772,B35T020D00206661,2026-04-26,ABERTO,2026-04-26 00:00:05.434197,2026-04-26 00:04:05.106633,5,5,5,5,1.0,1.0
810002627,B35T020D00205252,2026-04-26,ABERTO,2026-04-26 00:00:00.217001,2026-04-26 00:04:00.437722,5,5,5,5,1.0,1.0
810006452,B35T020D00201726,2026-04-26,ABERTO,2026-04-26 00:00:12.005929,2026-04-26 00:04:11.610226,5,5,5,5,1.0,1.0
810008333,B35T020D00202686,2026-04-26,ABERTO,2026-04-26 00:00:14.435806,2026-04-26 00:04:14.297262,5,5,5,5,1.0,1.0
810014794,B35T020D00203878,2026-04-26,ABERTO,2026-04-26 00:00:31.725575,2026-04-26 00:04:31.714792,5,5,5,5,1.0,1.0
810010011,B35T020D00205475,2026-04-26,ABERTO,2026-04-26 00:00:41.84579,2026-04-26 00:04:41.749779,5,5,5,5,1.0,1.0
810002317,B35T020D00204220,2026-04-26,ABERTO,2026-04-26 00:00:48.712927,2026-04-26 00:04:48.902706,5,5,5,5,1.0,1.0
810000126,B35T020D00207049,2026-04-26,ABERTO,2026-04-26 00:00:28.996183,2026-04-26 00:04:28.933137,5,5,5,5,1.0,1.0
810016231,B35T020D00202474,2026-04-26,ABERTO,2026-04-26 00:00:36.75513,2026-04-26 00:04:36.61452,5,5,5,5,1.0,1.0
810015274,B35T020D00202122,2026-04-26,ABERTO,2026-04-26 00:00:10.455711,2026-04-26 00:04:10.116298,5,5,5,5,1.0,1.0
810005626,B35T020D00204458,2026-04-26,ABERTO,2026-04-26 00:00:41.989426,2026-04-26 00:04:41.763403,5,5,5,0,0.0,1.0
810010330,B35T020D00207728,2026-04-26,ABERTO,2026-04-26 00:00:58.838376,2026-04-26 00:04:58.871557,5,5,5,5,1.0,1.0
810002131,B35T020D00205053,2026-04-26,ABERTO,2026-04-26 00:00:53.910425,2026-04-26 00:04:54.31195,5,5,5,5,1.0,1.0
810008227,B35T020D00204127,2026-04-26,ABERTO,2026-04-26 00:00:05.155227,2026-04-26 00:04:05.002654,5,5,5,5,1.0,1.0
810014402,B35T020D00201024,2026-04-26,ABERTO,2026-04-26 00:00:33.661791,2026-04-26 00:04:33.25466,5,5,5,5,1.0,1.0
810009062,B35T020D00210059,2026-04-26,ABERTO,2026-04-26 00:00:48.636548,2026-04-26 00:04:48.957821,5,5,5,5,1.0,1.0
810007862,B35T020D00207989,2026-04-26,ABERTO,2026-04-26 00:00:38.452322,2026-04-26 00:04:38.072655,5,5,5,5,1.0,1.0
810014545,B35T020D00207204,2026-04-26,ABERTO,2026-04-26 00:00:49.778414,2026-04-26 00:04:49.939217,5,5,5,5,1.0,1.0
810007297,B35T020D00206054,2026-04-26,ABERTO,2026-04-26 00:00:18.028638,2026-04-26 00:04:17.937348,5,5,5,5,1.0,1.0
810020395,B35T020D00207365,2026-04-26,ABERTO,2026-04-26 00:00:45.159714,2026-04-26 00:04:45.451518,5,5,5,5,1.0,1.0
810016736,B35T020D00202976,2026-04-26,ABERTO,2026-04-26 00:00:24.323736,2026-04-26 00:04:24.559359,5,5,5,5,1.0,1.0
810018042,B35T020D00205474,2026-04-26,ABERTO,2026-04-26 00:00:11.168945,2026-04-26 00:04:10.871233,5,5,5,5,1.0,1.0
810018653,B35T020D00205040,2026-04-26,ABERTO,2026-04-26 00:00:31.130223,2026-04-26 00:04:31.083713,5,5,5,5,1.0,1.0
810016091,B35T020D00204525,2026-04-26,ABERTO,2026-04-26 00:00:47.644744,2026-04-26 00:04:47.888344,5,5,5,5,1.0,1.0
810004146,B35T020D00209883,2026-04-26,ABERTO,2026-04-26 00:00:02.649614,2026-04-26 00:04:02.365769,5,5,5,5,1.0,1.0
463676297,B5AT020D00600797,2026-04-26,ABERTO,2026-04-26 00:00:21.323681,2026-04-26 00:04:20.91182,5,5,5,5,1.0,1.0
810002706,B5AT020D00600974,2026-04-26,ABERTO,2026-04-26 00:00:03.305342,2026-04-26 00:04:03.104531,5,5,5,5,1.0,1.0
810011926,B35T020D00210259,2026-04-26,ABERTO,2026-04-26 00:00:27.5576,2026-04-26 00:04:27.510705,5,5,5,5,1.0,1.0
2644,B35T020D00202496,2026-04-26,ABERTO,2026-04-26 00:00:01.599761,2026-04-26 00:04:01.511843,5,5,5,5,1.0,1.0
810007163,B35T020D00208209,2026-04-26,ABERTO,2026-04-26 00:00:39.637019,2026-04-26 00:04:38.985073,5,5,5,5,1.0,1.0
810015186,B35T020D00207748,2026-04-26,ABERTO,2026-04-26 00:00:54.801925,2026-04-26 00:04:55.117256,5,5,5,5,1.0,1.0
464055897,B35T020D00210400,2026-04-26,ABERTO,2026-04-26 00:00:47.530994,2026-04-26 00:04:47.362288,5,5,5,5,1.0,1.0
810008908,B35T020D00204219,2026-04-26,ABERTO,2026-04-26 00:00:32.891235,2026-04-26 00:04:32.531837,5,5,5,5,1.0,1.0
810009327,B5AT020D00600036,2026-04-26,ABERTO,2026-04-26 00:00:34.16645,2026-04-26 00:04:34.088045,5,5,5,5,1.0,1.0
810002380,B35T020D00206211,2026-04-26,ABERTO,2026-04-26 00:00:06.318886,2026-04-26 00:04:06.220948,5,5,5,5,1.0,1.0
810004021,B35T020D00208100,2026-04-26,ABERTO,2026-04-26 00:00:10.362914,2026-04-26 00:04:10.539333,5,5,5,5,1.0,1.0
810017340,B35T020D00201211,2026-04-26,ABERTO,2026-04-26 00:00:36.06599,2026-04-26 00:04:36.153613,5,5,5,5,1.0,1.0
810010631,B35T020D00207639,2026-04-26,ABERTO,2026-04-26 00:00:20.601281,2026-04-26 00:04:20.44342,5,5,5,5,1.0,1.0
810007482,B35T020D00206380,2026-04-26,ABERTO,2026-04-26 00:00:24.977609,2026-04-26 00:04:24.828594,5,5,5,5,1.0,1.0
810015715,B35T020D00205995,2026-04-26,ABERTO,2026-04-26 00:00:36.911229,2026-04-26 00:04:36.840654,5,5,5,5,1.0,1.0
810012859,B35T020D00206177,2026-04-26,ABERTO,2026-04-26 00:00:56.354868,2026-04-26 00:04:56.237506,5,5,5,5,1.0,1.0
810003295,B35T020D00206640,2026-04-26,ABERTO,2026-04-26 00:00:00.175435,2026-04-26 00:04:59.884676,5,5,6,6,1.0,1.0
810008698,B35T020D00200001,2026-04-26,ABERTO,2026-04-26 00:00:24.766853,2026-04-26 00:04:24.697012,5,5,5,5,1.0,1.0
463344990,B35T020D00202616,2026-04-26,ABERTO,2026-04-26 00:00:07.092766,2026-04-26 00:04:07.073875,5,5,5,5,1.0,1.0
463386741,B35T020D00205512,2026-04-26,ABERTO,2026-04-26 00:00:14.593498,2026-04-26 00:04:14.523601,5,5,5,5,1.0,1.0
810018811,B35T020D00202845,2026-04-26,ABERTO,2026-04-26 00:00:20.649082,2026-04-26 00:04:20.232748,5,5,5,5,1.0,1.0
810011333,B35T020D00208815,2026-04-26,ABERTO,2026-04-26 00:00:36.855564,2026-04-26 00:04:36.545109,5,5,5,5,1.0,1.0
463376625,B35T020D00202611,2026-04-26,ABERTO,2026-04-26 00:00:28.748851,2026-04-26 00:04:28.517954,5,5,5,5,1.0,1.0
463194979,B35T020D00201425,2026-04-26,ABERTO,2026-04-26 00:00:09.872491,2026-04-26 00:04:09.86113,5,5,5,5,1.0,1.0
810001703,B35T020D00210223,2026-04-26,ABERTO,2026-04-26 00:00:58.556807,2026-04-26 00:04:58.772607,5,5,5,5,1.0,1.0
810013366,B35T020D00204826,2026-04-26,ABERTO,2026-04-26 00:00:31.020933,2026-04-26 00:04:31.064246,5,5,5,5,1.0,1.0
463625758,B35T020D00207109,2026-04-26,ABERTO,2026-04-26 00:00:41.318437,2026-04-26 00:04:41.343898,5,5,5,5,1.0,1.0
760065079,B35T020D00206090,2026-04-26,ABERTO,2026-04-26 00:00:35.265526,2026-04-26 00:04:34.912924,5,5,5,5,1.0,1.0
810000728,B35T020D00210409,2026-04-26,ABERTO,2026-04-26 00:00:40.482685,2026-04-26 00:04:40.644333,5,5,5,5,1.0,1.0
